id,left,top,right,bottom,row_index,col_index,최종_레이블_결과(2)_행정동,최종_레이블_결과(2)_클러스터링,최종_레이블_결과(2)_유동인구,최종_레이블_결과(2)_견인횟수,최종_레이블_결과(2)_유동인구_레이블,최종_레이블_결과(2)_견인횟수_레이블,최종_레이블_결과(2)_유동인구+견인횟수
2932,965205.518259300617501,1950334.899299999698997,965320.988313138601370,1950234.899299999931827,24,51,,,,,,,
2933,965205.518259300617501,1950234.899299999931827,965320.988313138601370,1950134.899299999698997,25,51,,,,,,,
2934,965205.518259300617501,1950134.899299999698997,965320.988313138601370,1950034.899299999931827,26,51,,,,,,,
2935,965205.518259300617501,1950034.899299999931827,965320.988313138601370,1949934.899299999698997,27,51,,,,,,,
2928,965205.518259300617501,1950734.899299999698997,965320.988313138601370,1950634.899299999931827,20,51,,,,,,,
2929,965205.518259300617501,1950634.899299999931827,965320.988313138601370,1950534.899299999698997,21,51,,,,,,,
2930,965205.518259300617501,1950534.899299999698997,965320.988313138601370,1950434.899299999931827,22,51,,,,,,,
2931,965205.518259300617501,1950434.899299999931827,965320.988313138601370,1950334.899299999698997,23,51,,,,,,,
2940,965205.518259300617501,1949534.899299999698997,965320.988313138601370,1949434.899299999931827,32,51,광장동,0,0,0,1,1,4
2941,965205.518259300617501,1949434.899299999931827,965320.988313138601370,1949334.899299999698997,33,51,광장동,0,0,0,1,1,4
2942,965205.518259300617501,1949334.899299999698997,965320.988313138601370,1949234.899299999931827,34,51,광장동,0,0,0,1,1,4
2943,965205.518259300617501,1949234.899299999931827,965320.988313138601370,1949134.899299999698997,35,51,광장동,0,0,0,1,1,4
2936,965205.518259300617501,1949934.899299999698997,965320.988313138601370,1949834.899299999931827,28,51,,,,,,,
2937,965205.518259300617501,1949834.899299999931827,965320.988313138601370,1949734.899299999698997,29,51,광장동,0,0,2,1,1,4
2938,965205.518259300617501,1949734.899299999698997,965320.988313138601370,1949634.899299999931827,30,51,광장동,0,0,0,1,1,4
2939,965205.518259300617501,1949634.899299999931827,965320.988313138601370,1949534.899299999698997,31,51,광장동,0,0,0,1,1,4
2926,965205.518259300617501,1950934.899299999698997,965320.988313138601370,1950834.899299999931827,18,51,,,,,,,
2927,965205.518259300617501,1950834.899299999931827,965320.988313138601370,1950734.899299999698997,19,51,,,,,,,
2884,965118.915718922275119,1949484.899299999931827,965234.385772760258988,1949384.899299999931827,33,50,광장동,0,0,0,1,1,4
2885,965118.915718922275119,1949384.899299999931827,965234.385772760258988,1949284.899299999931827,34,50,광장동,0,0,0,1,1,4
2886,965118.915718922275119,1949284.899299999931827,965234.385772760258988,1949184.899299999931827,35,50,광장동,0,0,0,1,1,4
2887,965118.915718922275119,1949184.899299999931827,965234.385772760258988,1949084.899299999931827,36,50,광장동,0,0,0,1,1,4
2880,965118.915718922275119,1949884.899299999931827,965234.385772760258988,1949784.899299999931827,29,50,광장동,0,0,0,1,1,4
2881,965118.915718922275119,1949784.899299999931827,965234.385772760258988,1949684.899299999931827,30,50,광장동,0,139.333333333333,1,1,1,4
2882,965118.915718922275119,1949684.899299999931827,965234.385772760258988,1949584.899299999931827,31,50,광장동,0,0,0,1,1,4
2883,965118.915718922275119,1949584.899299999931827,965234.385772760258988,1949484.899299999931827,32,50,광장동,0,0,0,1,1,4
2888,965118.915718922275119,1949084.899299999931827,965234.385772760258988,1948984.899299999931827,37,50,광장동,0,0,0,1,1,4
2889,965118.915718922275119,1948984.899299999931827,965234.385772760258988,1948884.899299999931827,38,50,광장동,0,0,0,1,1,4
2870,965118.915718922275119,1950884.899299999931827,965234.385772760258988,1950784.899299999931827,19,50,,,,,,,
2871,965118.915718922275119,1950784.899299999931827,965234.385772760258988,1950684.899299999931827,20,50,,,,,,,
2876,965118.915718922275119,1950284.899299999931827,965234.385772760258988,1950184.899299999931827,25,50,,,,,,,
2877,965118.915718922275119,1950184.899299999931827,965234.385772760258988,1950084.899299999931827,26,50,,,,,,,
2878,965118.915718922275119,1950084.899299999931827,965234.385772760258988,1949984.899299999931827,27,50,,,,,,,
2879,965118.915718922275119,1949984.899299999931827,965234.385772760258988,1949884.899299999931827,28,50,,,,,,,
2872,965118.915718922275119,1950684.899299999931827,965234.385772760258988,1950584.899299999931827,21,50,,,,,,,
2873,965118.915718922275119,1950584.899299999931827,965234.385772760258988,1950484.899299999931827,22,50,,,,,,,
2874,965118.915718922275119,1950484.899299999931827,965234.385772760258988,1950384.899299999931827,23,50,,,,,,,
2875,965118.915718922275119,1950384.899299999931827,965234.385772760258988,1950284.899299999931827,24,50,,,,,,,
2832,965032.313178543699905,1948934.899299999698997,965147.783232381800190,1948834.899299999931827,38,49,광장동,0,0,0,1,1,4
2820,965032.313178543699905,1950134.899299999698997,965147.783232381800190,1950034.899299999931827,26,49,,,,,,,
2821,965032.313178543699905,1950034.899299999931827,965147.783232381800190,1949934.899299999698997,27,49,,,,,,,
2822,965032.313178543699905,1949934.899299999698997,965147.783232381800190,1949834.899299999931827,28,49,광장동,0,148.916666666667,0,1,1,4
2823,965032.313178543699905,1949834.899299999931827,965147.783232381800190,1949734.899299999698997,29,49,광장동,0,0,1,1,1,4
2816,965032.313178543699905,1950534.899299999698997,965147.783232381800190,1950434.899299999931827,22,49,,,,,,,
2817,965032.313178543699905,1950434.899299999931827,965147.783232381800190,1950334.899299999698997,23,49,,,,,,,
2818,965032.313178543699905,1950334.899299999698997,965147.783232381800190,1950234.899299999931827,24,49,,,,,,,
2819,965032.313178543699905,1950234.899299999931827,965147.783232381800190,1950134.899299999698997,25,49,,,,,,,
2828,965032.313178543699905,1949334.899299999698997,965147.783232381800190,1949234.899299999931827,34,49,광장동,0,0,0,1,1,4
2829,965032.313178543699905,1949234.899299999931827,965147.783232381800190,1949134.899299999698997,35,49,광장동,0,0,0,1,1,4
2830,965032.313178543699905,1949134.899299999698997,965147.783232381800190,1949034.899299999931827,36,49,광장동,0,0,0,1,1,4
2831,965032.313178543699905,1949034.899299999931827,965147.783232381800190,1948934.899299999698997,37,49,광장동,0,0,0,1,1,4
2824,965032.313178543699905,1949734.899299999698997,965147.783232381800190,1949634.899299999931827,30,49,광장동,0,130.305555555556,9,1,1,4
2825,965032.313178543699905,1949634.899299999931827,965147.783232381800190,1949534.899299999698997,31,49,광장동,0,0,0,1,1,4
2826,965032.313178543699905,1949534.899299999698997,965147.783232381800190,1949434.899299999931827,32,49,광장동,0,0,2,1,1,4
2827,965032.313178543699905,1949434.899299999931827,965147.783232381800190,1949334.899299999698997,33,49,광장동,0,0,2,1,1,4
3056,965378.723340057535097,1949334.899299999698997,965494.193393895518966,1949234.899299999931827,34,53,광장동,0,0,0,1,1,4
3057,965378.723340057535097,1949234.899299999931827,965494.193393895518966,1949134.899299999698997,35,53,광장동,0,0,0,1,1,4
3044,965378.723340057535097,1950534.899299999698997,965494.193393895518966,1950434.899299999931827,22,53,,,,,,,
3045,965378.723340057535097,1950434.899299999931827,965494.193393895518966,1950334.899299999698997,23,53,,,,,,,
3046,965378.723340057535097,1950334.899299999698997,965494.193393895518966,1950234.899299999931827,24,53,,,,,,,
3047,965378.723340057535097,1950234.899299999931827,965494.193393895518966,1950134.899299999698997,25,53,,,,,,,
3040,965378.723340057535097,1950934.899299999698997,965494.193393895518966,1950834.899299999931827,18,53,,,,,,,
3041,965378.723340057535097,1950834.899299999931827,965494.193393895518966,1950734.899299999698997,19,53,,,,,,,
3042,965378.723340057535097,1950734.899299999698997,965494.193393895518966,1950634.899299999931827,20,53,,,,,,,
3043,965378.723340057535097,1950634.899299999931827,965494.193393895518966,1950534.899299999698997,21,53,,,,,,,
3052,965378.723340057535097,1949734.899299999698997,965494.193393895518966,1949634.899299999931827,30,53,광장동,0,0,0,1,1,4
3053,965378.723340057535097,1949634.899299999931827,965494.193393895518966,1949534.899299999698997,31,53,광장동,0,0,0,1,1,4
3054,965378.723340057535097,1949534.899299999698997,965494.193393895518966,1949434.899299999931827,32,53,광장동,0,0,0,1,1,4
3055,965378.723340057535097,1949434.899299999931827,965494.193393895518966,1949334.899299999698997,33,53,광장동,0,0,0,1,1,4
3048,965378.723340057535097,1950134.899299999698997,965494.193393895518966,1950034.899299999931827,26,53,,,,,,,
3049,965378.723340057535097,1950034.899299999931827,965494.193393895518966,1949934.899299999698997,27,53,,,,,,,
3050,965378.723340057535097,1949934.899299999698997,965494.193393895518966,1949834.899299999931827,28,53,,,,,,,
3051,965378.723340057535097,1949834.899299999931827,965494.193393895518966,1949734.899299999698997,29,53,,,,,,,
3038,965378.723340057535097,1951134.899299999698997,965494.193393895518966,1951034.899299999931827,16,53,,,,,,,
3039,965378.723340057535097,1951034.899299999931827,965494.193393895518966,1950934.899299999698997,17,53,,,,,,,
2996,965292.120799679076299,1949684.899299999931827,965407.590853517060168,1949584.899299999931827,31,52,광장동,0,0,0,1,1,4
2997,965292.120799679076299,1949584.899299999931827,965407.590853517060168,1949484.899299999931827,32,52,광장동,0,0,0,1,1,4
2998,965292.120799679076299,1949484.899299999931827,965407.590853517060168,1949384.899299999931827,33,52,광장동,0,0,0,1,1,4
2999,965292.120799679076299,1949384.899299999931827,965407.590853517060168,1949284.899299999931827,34,52,광장동,0,0,0,1,1,4
2992,965292.120799679076299,1950084.899299999931827,965407.590853517060168,1949984.899299999931827,27,52,,,,,,,
2993,965292.120799679076299,1949984.899299999931827,965407.590853517060168,1949884.899299999931827,28,52,,,,,,,
2994,965292.120799679076299,1949884.899299999931827,965407.590853517060168,1949784.899299999931827,29,52,,,,,,,
2995,965292.120799679076299,1949784.899299999931827,965407.590853517060168,1949684.899299999931827,30,52,광장동,0,162.027777777778,0,1,1,4
3000,965292.120799679076299,1949284.899299999931827,965407.590853517060168,1949184.899299999931827,35,52,광장동,0,0,0,1,1,4
3001,965292.120799679076299,1949184.899299999931827,965407.590853517060168,1949084.899299999931827,36,52,광장동,0,0,0,1,1,4
2982,965292.120799679076299,1951084.899299999931827,965407.590853517060168,1950984.899299999931827,17,52,,,,,,,
2983,965292.120799679076299,1950984.899299999931827,965407.590853517060168,1950884.899299999931827,18,52,,,,,,,
2988,965292.120799679076299,1950484.899299999931827,965407.590853517060168,1950384.899299999931827,23,52,,,,,,,
2989,965292.120799679076299,1950384.899299999931827,965407.590853517060168,1950284.899299999931827,24,52,,,,,,,
2990,965292.120799679076299,1950284.899299999931827,965407.590853517060168,1950184.899299999931827,25,52,,,,,,,
2991,965292.120799679076299,1950184.899299999931827,965407.590853517060168,1950084.899299999931827,26,52,,,,,,,
2984,965292.120799679076299,1950884.899299999931827,965407.590853517060168,1950784.899299999931827,19,52,,,,,,,
2985,965292.120799679076299,1950784.899299999931827,965407.590853517060168,1950684.899299999931827,20,52,,,,,,,
2986,965292.120799679076299,1950684.899299999931827,965407.590853517060168,1950584.899299999931827,21,52,,,,,,,
2987,965292.120799679076299,1950584.899299999931827,965407.590853517060168,1950484.899299999931827,22,52,,,,,,,
2944,965205.518259300617501,1949134.899299999698997,965320.988313138601370,1949034.899299999931827,36,51,광장동,0,0,0,1,1,4
2945,965205.518259300617501,1949034.899299999931827,965320.988313138601370,1948934.899299999698997,37,51,광장동,0,0,0,1,1,4
2684,964859.108097786898725,1952334.899299999698997,964974.578151624882594,1952234.899299999931827,4,47,,,,,,,
2685,964859.108097786898725,1952234.899299999931827,964974.578151624882594,1952134.899299999698997,5,47,,,,,,,
2686,964859.108097786898725,1952134.899299999698997,964974.578151624882594,1952034.899299999931827,6,47,,,,,,,
2687,964859.108097786898725,1952034.899299999931827,964974.578151624882594,1951934.899299999698997,7,47,,,,,,,
2681,964859.108097786898725,1952634.899299999931827,964974.578151624882594,1952534.899299999698997,1,47,,,,,,,
2682,964859.108097786898725,1952534.899299999698997,964974.578151624882594,1952434.899299999931827,2,47,,,,,,,
2683,964859.108097786898725,1952434.899299999931827,964974.578151624882594,1952334.899299999698997,3,47,,,,,,,
2660,964772.505557408439927,1949084.899299999931827,964887.975611246423796,1948984.899299999931827,37,46,광장동,0,0,0,1,1,4
2661,964772.505557408439927,1948984.899299999931827,964887.975611246423796,1948884.899299999931827,38,46,광장동,0,0,0,1,1,4
2662,964772.505557408439927,1948884.899299999931827,964887.975611246423796,1948784.899299999931827,39,46,광장동,0,0,0,1,1,4
2663,964772.505557408439927,1948784.899299999931827,964887.975611246423796,1948684.899299999931827,40,46,광장동,0,0,0,1,1,4
2656,964772.505557408439927,1949484.899299999931827,964887.975611246423796,1949384.899299999931827,33,46,광장동,0,0,1,1,1,4
2657,964772.505557408439927,1949384.899299999931827,964887.975611246423796,1949284.899299999931827,34,46,광장동,0,143.222222222222,2,1,1,4
2658,964772.505557408439927,1949284.899299999931827,964887.975611246423796,1949184.899299999931827,35,46,광장동,0,217.805555555556,1,1,1,4
2659,964772.505557408439927,1949184.899299999931827,964887.975611246423796,1949084.899299999931827,36,46,광장동,0,0,0,1,1,4
2664,964772.505557408439927,1948684.899299999931827,964887.975611246423796,1948584.899299999931827,41,46,광장동,0,0,0,1,1,4
2644,964772.505557408439927,1950684.899299999931827,964887.975611246423796,1950584.899299999931827,21,46,,,,,,,
2645,964772.505557408439927,1950584.899299999931827,964887.975611246423796,1950484.899299999931827,22,46,,,,,,,
2646,964772.505557408439927,1950484.899299999931827,964887.975611246423796,1950384.899299999931827,23,46,,,,,,,
2647,964772.505557408439927,1950384.899299999931827,964887.975611246423796,1950284.899299999931827,24,46,,,,,,,
2640,964772.505557408439927,1951084.899299999931827,964887.975611246423796,1950984.899299999931827,17,46,,,,,,,
2641,964772.505557408439927,1950984.899299999931827,964887.975611246423796,1950884.899299999931827,18,46,,,,,,,
2642,964772.505557408439927,1950884.899299999931827,964887.975611246423796,1950784.899299999931827,19,46,,,,,,,
2643,964772.505557408439927,1950784.899299999931827,964887.975611246423796,1950684.899299999931827,20,46,,,,,,,
2652,964772.505557408439927,1949884.899299999931827,964887.975611246423796,1949784.899299999931827,29,46,광장동,0,0,0,1,1,4
2653,964772.505557408439927,1949784.899299999931827,964887.975611246423796,1949684.899299999931827,30,46,광장동,0,0,0,1,1,4
2654,964772.505557408439927,1949684.899299999931827,964887.975611246423796,1949584.899299999931827,31,46,광장동,0,0,2,1,1,4
2655,964772.505557408439927,1949584.899299999931827,964887.975611246423796,1949484.899299999931827,32,46,광장동,0,0,6,1,1,4
2648,964772.505557408439927,1950284.899299999931827,964887.975611246423796,1950184.899299999931827,25,46,,,,,,,
2649,964772.505557408439927,1950184.899299999931827,964887.975611246423796,1950084.899299999931827,26,46,,,,,,,
2650,964772.505557408439927,1950084.899299999931827,964887.975611246423796,1949984.899299999931827,27,46,광장동,0,0,0,1,1,4
2651,964772.505557408439927,1949984.899299999931827,964887.975611246423796,1949884.899299999931827,28,46,광장동,0,0,0,1,1,4
2628,964772.505557408439927,1952284.899299999931827,964887.975611246423796,1952184.899299999931827,5,46,,,,,,,
2629,964772.505557408439927,1952184.899299999931827,964887.975611246423796,1952084.899299999931827,6,46,,,,,,,
2630,964772.505557408439927,1952084.899299999931827,964887.975611246423796,1951984.899299999931827,7,46,,,,,,,
2631,964772.505557408439927,1951984.899299999931827,964887.975611246423796,1951884.899299999931827,8,46,,,,,,,
2624,964772.505557408439927,1952684.899299999931827,964887.975611246423796,1952584.899299999931827,1,46,,,,,,,
2625,964772.505557408439927,1952584.899299999931827,964887.975611246423796,1952484.899299999931827,2,46,,,,,,,
2626,964772.505557408439927,1952484.899299999931827,964887.975611246423796,1952384.899299999931827,3,46,,,,,,,
2627,964772.505557408439927,1952384.899299999931827,964887.975611246423796,1952284.899299999931827,4,46,,,,,,,
2636,964772.505557408439927,1951484.899299999931827,964887.975611246423796,1951384.899299999931827,13,46,,,,,,,
2637,964772.505557408439927,1951384.899299999931827,964887.975611246423796,1951284.899299999931827,14,46,,,,,,,
2638,964772.505557408439927,1951284.899299999931827,964887.975611246423796,1951184.899299999931827,15,46,,,,,,,
2639,964772.505557408439927,1951184.899299999931827,964887.975611246423796,1951084.899299999931827,16,46,,,,,,,
2632,964772.505557408439927,1951884.899299999931827,964887.975611246423796,1951784.899299999931827,9,46,,,,,,,
2633,964772.505557408439927,1951784.899299999931827,964887.975611246423796,1951684.899299999931827,10,46,,,,,,,
2634,964772.505557408439927,1951684.899299999931827,964887.975611246423796,1951584.899299999931827,11,46,,,,,,,
2635,964772.505557408439927,1951584.899299999931827,964887.975611246423796,1951484.899299999931827,12,46,,,,,,,
2608,964685.903017029981129,1948534.899299999698997,964801.373070867964998,1948434.899299999931827,42,45,,,,,,,
2596,964685.903017029981129,1949734.899299999698997,964801.373070867964998,1949634.899299999931827,30,45,광장동,0,0,1,1,1,4
2597,964685.903017029981129,1949634.899299999931827,964801.373070867964998,1949534.899299999698997,31,45,광장동,0,0,3,1,1,4
2598,964685.903017029981129,1949534.899299999698997,964801.373070867964998,1949434.899299999931827,32,45,광장동,0,0,1,1,1,4
2599,964685.903017029981129,1949434.899299999931827,964801.373070867964998,1949334.899299999698997,33,45,광장동,0,0,7,1,1,4
2592,964685.903017029981129,1950134.899299999698997,964801.373070867964998,1950034.899299999931827,26,45,광장동,0,0,0,1,1,4
2593,964685.903017029981129,1950034.899299999931827,964801.373070867964998,1949934.899299999698997,27,45,광장동,0,0,0,1,1,4
2594,964685.903017029981129,1949934.899299999698997,964801.373070867964998,1949834.899299999931827,28,45,광장동,0,0,0,1,1,4
2595,964685.903017029981129,1949834.899299999931827,964801.373070867964998,1949734.899299999698997,29,45,광장동,0,0,0,1,1,4
2604,964685.903017029981129,1948934.899299999698997,964801.373070867964998,1948834.899299999931827,38,45,광장동,0,0,0,1,1,4
2605,964685.903017029981129,1948834.899299999931827,964801.373070867964998,1948734.899299999698997,39,45,광장동,0,0,0,1,1,4
2606,964685.903017029981129,1948734.899299999698997,964801.373070867964998,1948634.899299999931827,40,45,광장동,0,0,0,1,1,4
2607,964685.903017029981129,1948634.899299999931827,964801.373070867964998,1948534.899299999698997,41,45,,,,,,,
2600,964685.903017029981129,1949334.899299999698997,964801.373070867964998,1949234.899299999931827,34,45,광장동,0,0,0,1,1,4
2601,964685.903017029981129,1949234.899299999931827,964801.373070867964998,1949134.899299999698997,35,45,광장동,0,0,0,1,1,4
2602,964685.903017029981129,1949134.899299999698997,964801.373070867964998,1949034.899299999931827,36,45,광장동,0,0,0,1,1,4
2603,964685.903017029981129,1949034.899299999931827,964801.373070867964998,1948934.899299999698997,37,45,광장동,0,0,0,1,1,4
2580,964685.903017029981129,1951334.899299999698997,964801.373070867964998,1951234.899299999931827,14,45,,,,,,,
2581,964685.903017029981129,1951234.899299999931827,964801.373070867964998,1951134.899299999698997,15,45,,,,,,,
2582,964685.903017029981129,1951134.899299999698997,964801.373070867964998,1951034.899299999931827,16,45,,,,,,,
2583,964685.903017029981129,1951034.899299999931827,964801.373070867964998,1950934.899299999698997,17,45,,,,,,,
2576,964685.903017029981129,1951734.899299999698997,964801.373070867964998,1951634.899299999931827,10,45,,,,,,,
2577,964685.903017029981129,1951634.899299999931827,964801.373070867964998,1951534.899299999698997,11,45,,,,,,,
2578,964685.903017029981129,1951534.899299999698997,964801.373070867964998,1951434.899299999931827,12,45,,,,,,,
2579,964685.903017029981129,1951434.899299999931827,964801.373070867964998,1951334.899299999698997,13,45,,,,,,,
2588,964685.903017029981129,1950534.899299999698997,964801.373070867964998,1950434.899299999931827,22,45,,,,,,,
2589,964685.903017029981129,1950434.899299999931827,964801.373070867964998,1950334.899299999698997,23,45,,,,,,,
2590,964685.903017029981129,1950334.899299999698997,964801.373070867964998,1950234.899299999931827,24,45,,,,,,,
2591,964685.903017029981129,1950234.899299999931827,964801.373070867964998,1950134.899299999698997,25,45,,,,,,,
2584,964685.903017029981129,1950934.899299999698997,964801.373070867964998,1950834.899299999931827,18,45,,,,,,,
2585,964685.903017029981129,1950834.899299999931827,964801.373070867964998,1950734.899299999698997,19,45,,,,,,,
2586,964685.903017029981129,1950734.899299999698997,964801.373070867964998,1950634.899299999931827,20,45,,,,,,,
2587,964685.903017029981129,1950634.899299999931827,964801.373070867964998,1950534.899299999698997,21,45,,,,,,,
2566,964685.903017029981129,1952734.899299999698997,964801.373070867964998,1952634.899299999931827,0,45,,,,,,,
2567,964685.903017029981129,1952634.899299999931827,964801.373070867964998,1952534.899299999698997,1,45,,,,,,,
2572,964685.903017029981129,1952134.899299999698997,964801.373070867964998,1952034.899299999931827,6,45,,,,,,,
2573,964685.903017029981129,1952034.899299999931827,964801.373070867964998,1951934.899299999698997,7,45,,,,,,,
2574,964685.903017029981129,1951934.899299999698997,964801.373070867964998,1951834.899299999931827,8,45,,,,,,,
2575,964685.903017029981129,1951834.899299999931827,964801.373070867964998,1951734.899299999698997,9,45,,,,,,,
2568,964685.903017029981129,1952534.899299999698997,964801.373070867964998,1952434.899299999931827,2,45,,,,,,,
2569,964685.903017029981129,1952434.899299999931827,964801.373070867964998,1952334.899299999698997,3,45,,,,,,,
2570,964685.903017029981129,1952334.899299999698997,964801.373070867964998,1952234.899299999931827,4,45,,,,,,,
2571,964685.903017029981129,1952234.899299999931827,964801.373070867964998,1952134.899299999698997,5,45,,,,,,,
2812,965032.313178543699905,1950934.899299999698997,965147.783232381800190,1950834.899299999931827,18,49,,,,,,,
2813,965032.313178543699905,1950834.899299999931827,965147.783232381800190,1950734.899299999698997,19,49,,,,,,,
2814,965032.313178543699905,1950734.899299999698997,965147.783232381800190,1950634.899299999931827,20,49,,,,,,,
2815,965032.313178543699905,1950634.899299999931827,965147.783232381800190,1950534.899299999698997,21,49,,,,,,,
2811,965032.313178543699905,1951034.899299999931827,965147.783232381800190,1950934.899299999698997,17,49,,,,,,,
2796,965032.313178543699905,1952534.899299999698997,965147.783232381800190,1952434.899299999931827,2,49,,,,,,,
2772,964945.710638165357523,1949284.899299999931827,965061.180692003341392,1949184.899299999931827,35,48,광장동,0,0,0,1,1,4
2773,964945.710638165357523,1949184.899299999931827,965061.180692003341392,1949084.899299999931827,36,48,광장동,0,0,0,1,1,4
2774,964945.710638165357523,1949084.899299999931827,965061.180692003341392,1948984.899299999931827,37,48,광장동,0,0,0,1,1,4
2775,964945.710638165357523,1948984.899299999931827,965061.180692003341392,1948884.899299999931827,38,48,광장동,0,0,0,1,1,4
2768,964945.710638165357523,1949684.899299999931827,965061.180692003341392,1949584.899299999931827,31,48,광장동,0,28970.4715099715,11,1,1,4
2769,964945.710638165357523,1949584.899299999931827,965061.180692003341392,1949484.899299999931827,32,48,광장동,0,0,22,1,1,4
2770,964945.710638165357523,1949484.899299999931827,965061.180692003341392,1949384.899299999931827,33,48,광장동,0,0,0,1,1,4
2771,964945.710638165357523,1949384.899299999931827,965061.180692003341392,1949284.899299999931827,34,48,광장동,0,0,0,1,1,4
2776,964945.710638165357523,1948884.899299999931827,965061.180692003341392,1948784.899299999931827,39,48,광장동,0,0,0,1,1,4
2777,964945.710638165357523,1948784.899299999931827,965061.180692003341392,1948684.899299999931827,40,48,광장동,0,0,0,1,1,4
2756,964945.710638165357523,1950884.899299999931827,965061.180692003341392,1950784.899299999931827,19,48,,,,,,,
2757,964945.710638165357523,1950784.899299999931827,965061.180692003341392,1950684.899299999931827,20,48,,,,,,,
2758,964945.710638165357523,1950684.899299999931827,965061.180692003341392,1950584.899299999931827,21,48,,,,,,,
2759,964945.710638165357523,1950584.899299999931827,965061.180692003341392,1950484.899299999931827,22,48,,,,,,,
2754,964945.710638165357523,1951084.899299999931827,965061.180692003341392,1950984.899299999931827,17,48,,,,,,,
2755,964945.710638165357523,1950984.899299999931827,965061.180692003341392,1950884.899299999931827,18,48,,,,,,,
2764,964945.710638165357523,1950084.899299999931827,965061.180692003341392,1949984.899299999931827,27,48,,,,,,,
2765,964945.710638165357523,1949984.899299999931827,965061.180692003341392,1949884.899299999931827,28,48,광장동,0,0,0,1,1,4
2766,964945.710638165357523,1949884.899299999931827,965061.180692003341392,1949784.899299999931827,29,48,광장동,0,0,3,1,1,4
2767,964945.710638165357523,1949784.899299999931827,965061.180692003341392,1949684.899299999931827,30,48,광장동,0,0,0,1,1,4
2760,964945.710638165357523,1950484.899299999931827,965061.180692003341392,1950384.899299999931827,23,48,,,,,,,
2761,964945.710638165357523,1950384.899299999931827,965061.180692003341392,1950284.899299999931827,24,48,,,,,,,
2762,964945.710638165357523,1950284.899299999931827,965061.180692003341392,1950184.899299999931827,25,48,,,,,,,
2763,964945.710638165357523,1950184.899299999931827,965061.180692003341392,1950084.899299999931827,26,48,,,,,,,
2740,964945.710638165357523,1952484.899299999931827,965061.180692003341392,1952384.899299999931827,3,48,,,,,,,
2741,964945.710638165357523,1952384.899299999931827,965061.180692003341392,1952284.899299999931827,4,48,,,,,,,
2742,964945.710638165357523,1952284.899299999931827,965061.180692003341392,1952184.899299999931827,5,48,,,,,,,
2738,964945.710638165357523,1952684.899299999931827,965061.180692003341392,1952584.899299999931827,1,48,,,,,,,
2739,964945.710638165357523,1952584.899299999931827,965061.180692003341392,1952484.899299999931827,2,48,,,,,,,
2720,964859.108097786898725,1948734.899299999698997,964974.578151624882594,1948634.899299999931827,40,47,광장동,0,0,0,1,1,4
2708,964859.108097786898725,1949934.899299999698997,964974.578151624882594,1949834.899299999931827,28,47,광장동,0,0,8,1,1,4
2709,964859.108097786898725,1949834.899299999931827,964974.578151624882594,1949734.899299999698997,29,47,광장동,0,344.75,3,1,1,4
2710,964859.108097786898725,1949734.899299999698997,964974.578151624882594,1949634.899299999931827,30,47,광장동,0,623.537037037037,5,1,1,4
2711,964859.108097786898725,1949634.899299999931827,964974.578151624882594,1949534.899299999698997,31,47,광장동,0,0,11,1,1,4
2704,964859.108097786898725,1950334.899299999698997,964974.578151624882594,1950234.899299999931827,24,47,,,,,,,
2705,964859.108097786898725,1950234.899299999931827,964974.578151624882594,1950134.899299999698997,25,47,,,,,,,
2706,964859.108097786898725,1950134.899299999698997,964974.578151624882594,1950034.899299999931827,26,47,,,,,,,
2707,964859.108097786898725,1950034.899299999931827,964974.578151624882594,1949934.899299999698997,27,47,광장동,0,0,0,1,1,4
2716,964859.108097786898725,1949134.899299999698997,964974.578151624882594,1949034.899299999931827,36,47,광장동,0,0,0,1,1,4
2717,964859.108097786898725,1949034.899299999931827,964974.578151624882594,1948934.899299999698997,37,47,광장동,0,0,0,1,1,4
2718,964859.108097786898725,1948934.899299999698997,964974.578151624882594,1948834.899299999931827,38,47,광장동,0,0,0,1,1,4
2719,964859.108097786898725,1948834.899299999931827,964974.578151624882594,1948734.899299999698997,39,47,광장동,0,0,0,1,1,4
2712,964859.108097786898725,1949534.899299999698997,964974.578151624882594,1949434.899299999931827,32,47,광장동,0,439.083333333333,3,1,1,4
2713,964859.108097786898725,1949434.899299999931827,964974.578151624882594,1949334.899299999698997,33,47,광장동,0,198.569444444444,0,1,1,4
2714,964859.108097786898725,1949334.899299999698997,964974.578151624882594,1949234.899299999931827,34,47,광장동,0,0,0,1,1,4
2715,964859.108097786898725,1949234.899299999931827,964974.578151624882594,1949134.899299999698997,35,47,광장동,0,0,0,1,1,4
2695,964859.108097786898725,1951234.899299999931827,964974.578151624882594,1951134.899299999698997,15,47,,,,,,,
2688,964859.108097786898725,1951934.899299999698997,964974.578151624882594,1951834.899299999931827,8,47,,,,,,,
2689,964859.108097786898725,1951834.899299999931827,964974.578151624882594,1951734.899299999698997,9,47,,,,,,,
2700,964859.108097786898725,1950734.899299999698997,964974.578151624882594,1950634.899299999931827,20,47,,,,,,,
2701,964859.108097786898725,1950634.899299999931827,964974.578151624882594,1950534.899299999698997,21,47,,,,,,,
2702,964859.108097786898725,1950534.899299999698997,964974.578151624882594,1950434.899299999931827,22,47,,,,,,,
2703,964859.108097786898725,1950434.899299999931827,964974.578151624882594,1950334.899299999698997,23,47,,,,,,,
